ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime
700416,2024-12-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2576.0,938.05,1,N
702745,2025-01-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2047.0,721.96,1,Y
705913,2024-08-29,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3599.0,2315.11,2,Y
704059,2024-12-14,EU Direct (Dublin-Cherbourg),atlantic cargo ferries,1805.0,1101.12,1,Y
705585,2025-07-07,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,657.0,426.54,2,Y
700754,2025-03-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1739.0,774.02,1,Y
701803,2025-08-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1021.0,441.11,1,Y
704089,2025-05-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1612.0,915.08,2,Y
701653,2025-04-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,947.0,337.34,1,Y
700086,2025-03-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3575.0,1440.41,1,Y
704044,2024-01-16,EU Direct (Dublin-Cherbourg), Celtic Sealink ,185.0,114.32,2,Y
700291,2025-09-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1941.0,738.71,1,Y
704061,2025-12-11,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,948.0,653.72,2,Y
701542,2025-05-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2574.0,1133.89,1,Y
702238,2024-07-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1255.0,496.77,1,Y
702226,2025-02-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2023.0,757.49,1,Y
704427,2024-08-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,2240.0,1265.72,3,Y
702853,2024-08-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2520.0,987.64,1,Y
701785,2024-11-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1474.0,598.24,2,Y
702266,2025-10-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,749.0,317.63,1,Y
702591,2025-06-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3089.0,1343.5,1,Y
701015,2024-03-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2673.0,1063.6,1,Y
702834,2024-08-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,451.0,159.86,1,Y
704355,2025-11-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,1255.0,759.85,3,Y
704833,2025-05-26,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1102.0,541.46,2,Y
703589,2024-09-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1436.0,960.88,2,Y
701842,2024-12-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1790.0,681.01,1,Y
704545,2025-03-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1258.0,804.13,3,N
703346,2025-01-06,EU Direct (Dublin-Cherbourg),celtic sealink,869.0,540.68,2,Y
704982,2025-07-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1712.0,1012.73,1,Y
701981,2024-01-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,724.0,278.64,1,Y
703799,2025-08-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,748.0,411.52,2,Y
701342,2025-08-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1588.0,661.06,1,Y
700289,2024-01-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2127.0,814.09,2,Y
703699,2024-07-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,1853.0,1138.1,2,Y
702567,2024-06-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3567.0,1573.13,1,Y
700100,2025-09-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2530.0,1136.97,1,Y
701664,2024-10-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2693.0,1083.25,1,Y
700018,2024-05-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3755.0,1471.2,1,Y
700503,2025-09-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2315.0,1049.22,1,Y
705895,2024-08-08,EU Direct (Rosslare-Dunkirk), Nordic Freight Lines ,1768.0,824.83,2,Y
704668,2024-11-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2369.0,1599.08,1,Y
705216,2024-07-29,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,970.0,629.74,2,N
702729,2024-07-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1276.0,493.39,1,Y
700727,2025-11-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2155.0,901.55,1,Y
700497,2024-10-15,UK Landbridge (Dublin-Holyhead), Nordic Freight Lines ,3444.0,1293.02,1,Y
702258,2025-03-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2665.0,1056.55,1,Y
704245,2024-04-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1240.0,798.39,2,Y
705863,2025-09-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2326.0,1394.69,2,Y
703910,2025-03-06,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1052.0,699.45,2,N
700751,2024-03-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,753.0,286.99,1,Y
700284,2025-08-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1685.0,671.51,1,Y
703333,2025-03-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1552.0,1000.26,2,Y
700034,2025-10-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1879.0,795.5,1,Y
704476,2025-02-27,EU Direct (Dublin-Cherbourg),Celtic Sealink,1007.0,554.42,2,Y
704286,2025-10-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2233.0,1370.85,3,Y
704036,2025-05-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50,32.32,2,Y
704887,2025-01-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1770.0,1111.84,2,Y
704580,2024-02-08,EU Direct (Dublin-Cherbourg),atlantic cargo ferries,781.0,494.63,2,Y
700076,2024-01-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2353.0,922.64,1,Y
702588,2024-03-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1598.0,637.04,1,Y
703280,2025-03-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,1628.0,981.88,2,Y
704633,2024-06-01,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2050.0,1301.77,2,Y
703504,2024-08-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1987.0,1392.17,3,Y
702769,2024-10-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,256.0,99.78,1,Y
703839,2025-05-26,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2299.0,1576.7,2,Y
700149,2025-02-07,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,988.0,358.75,1,Y
702943,2025-01-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1501.0,939.51,1,Y
701432,2024-08-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1188.0,435.58,2,Y
704181,2024-07-29,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,983.0,680.34,2,Y
702692,2025-12-08,UK Landbridge (Dublin-Holyhead), Nordic Freight Lines ,3139.0,1117.64,1,Y
701059,2025-05-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50,20.1,1,Y
702254,2024-12-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2323.0,949.9,1,Y
705126,2024-11-22,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1153.0,588.56,2,Y
703101,2024-03-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1300.0,867.92,2,Y
702206,2024-08-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2248.0,844.36,1,Y
703341,2025-12-07,EU Direct (Dublin-Cherbourg),ATLANTIC CARGO FERRIES,2456.0,1670.72,2,Y
702454,2024-08-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,866.0,376.49,1,Y
702690,2025-08-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1622.0,654.85,2,Y
705965,2025-01-01,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,4659.0,2301.94,2,Y
704769,2025-04-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1114.0,723.61,3,Y
703813,2025-06-26,EU Direct (Dublin-Cherbourg),Celtic Sealink,1747.0,1012.16,2,Y
701053,2025-01-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1965.0,772.64,1,Y
701210,2024-01-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1852.0,725.73,1,Y
705645,2024-06-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,50,24.52,2,Y
700033,2025-02-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2612.0,1048.58,1,Y
702300,2024-04-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,707.0,262.68,1,Y
704460,2024-11-05,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50,31.37,2,Y
703375,2025-04-27,EU Direct (Dublin-Cherbourg),Celtic Sealink,1719.0,1018.26,2,Y
700818,2024-08-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2537.0,917.69,1,Y
705607,2024-06-30,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,911.0,423.04,2,Y
701756,2024-04-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3279.0,1280.34,1,Y
700994,2024-10-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1130.0,499.0,2,Y
700978,2024-01-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2097.0,860.11,1,Y
700246,2025-09-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,600.0,259.49,1,Y
705117,2024-01-12,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,390.0,260.78,,Y
702843,2024-06-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2184.0,830.86,2,Y
702395,2025-12-26,UK Landbridge (Dublin-Holyhead),nordic freight lines,1820.0,704.1,1,Y
702693,2025-01-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1868.0,683.33,1,Y
705681,2025-03-25,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1682.0,879.44,1,Y
703339,2025-09-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,577.0,356.82,3,N
701671,2025-01-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1308.0,531.16,1,Y
702861,2024-09-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2129.0,871.83,1,Y
701118,2025-02-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1660.0,645.98,1,Y
701932,2025-04-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1560.0,638.81,1,N
700243,2025-03-23,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1233.0,520.07,1,Y
704782,2024-07-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2536.0,1190.75,2,Y
705951,2025-10-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2557.0,1635.94,2,Y
705552,2025-10-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1664.0,892.9,2,Y
703190,2025-11-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,3802.0,2041.41,1,Y
701486,2024-08-31,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,2212.0,836.02,1,N
703949,2024-09-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,2135.0,1305.46,2,Y
705812,2025-04-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1584.0,1056.97,1,Y
701961,2024-08-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,945.0,390.16,1,Y
700642,2024-10-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1008.0,404.32,1,Y
702201,2024-03-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1289.0,463.14,2,Y
705201,2025-12-23,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2075.0,1041.53,2,Y
703066,2025-01-27,EU Direct (Dublin-Cherbourg),Celtic Sealink,2594.0,1505.16,2,Y
701750,2025-09-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3527.0,1437.94,1,Y
700797,2025-11-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2754.0,1093.15,1,Y
701473,2024-12-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1747.0,679.21,1,Y
703411,2024-01-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2817.0,1852.51,2,N
704428,2024-03-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,1971.0,1147.79,2,Y
703868,2024-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3010.0,2045.29,2,Y
702139,2024-03-04,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1034.0,455.66,1,Y
700398,2025-11-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1406.0,548.86,1,N
700771,2025-12-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1555.0,679.75,1,Y
702913,2024-01-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,1142.0,704.23,1,Y
703583,2025-02-28,EU Direct (Dublin-Cherbourg),Celtic Sealink,2064.0,1137.2,2,Y
702687,2025-02-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,710.0,292.96,1,N
705135,2024-06-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1994.0,925.21,2,Y
701437,2024-02-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1488.0,550.78,1,Y
700495,2024-11-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1899.0,748.49,1,Y
700955,2025-04-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2637.0,1144.82,1,Y
704278,2025-08-28,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,612.0,376.16,3,Y
705004,2024-05-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,781.0,497.86,2,Y
704319,2024-11-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,406.0,279.1,2,Y
701176,2025-11-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1864.0,764.68,1,Y
700470,2025-08-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1779.0,652.5,1,Y
701711,2025-04-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2390.0,946.74,1,Y
703696,2025-11-27,EU Direct (Dublin-Cherbourg),Celtic Sealink,1038.0,625.41,2,Y
704911,2024-01-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2999.0,1892.15,2,Y
702079,2024-01-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,865.0,342.9,1,N
704111,2024-09-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,2881.0,1544.5,2,Y
701169,2024-06-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,761.0,302.29,1,Y
702617,2025-10-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2700.0,1057.64,1,Y
703826,2024-03-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1383.0,896.66,1,N
702639,2025-07-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1411.0,512.76,1,Y
704651,2024-07-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1558.0,747.99,2,Y
703360,2024-10-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1743.0,1081.01,3,Y
704136,2025-07-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50,35.62,2,Y
703766,2024-04-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1739.0,1006.99,2,Y
701790,2025-03-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1655.0,667.71,1,Y
701552,2024-09-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1843.0,731.51,1,Y
702699,2025-11-15,UK Landbridge (Dublin-Holyhead),nordic freight lines,2127.0,783.9,1,Y
700790,2024-06-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50,21.52,1,Y
702383,2024-01-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3498.0,1425.33,1,Y
704560,2024-11-17,EU Direct (Dublin-Cherbourg),Celtic Sealink,779.0,485.58,2,Y
704536,2025-10-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,1682.0,914.7,2,Y
702694,2025-04-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1520.0,648.26,1,Y
703477,2024-03-04,EU Direct (Dublin-Cherbourg),Celtic Sealink,1316.0,820.84,2,Y
705210,2024-09-25,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2915.0,1807.03,2,Y
704942,2025-05-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,803.0,431.85,2,Y
705028,2025-11-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2327.0,1441.59,2,Y
705878,2024-05-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3528.0,2117.02,2,Y
701355,2024-04-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,880.0,351.94,1,Y
702643,2025-03-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1828.0,715.49,1,Y
704263,2025-03-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1190.0,834.98,3,Y
705853,2025-07-08,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1461.0,895.99,1,Y
704346,2024-02-25,EU Direct (Dublin-Cherbourg),atlantic cargo ferries,2925.0,1984.17,2,Y
705000,2024-12-28,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1543.0,749.08,2,Y
700580,2024-10-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,249.0,100.47,1,Y
700195,2024-02-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2528.0,1028.32,1,Y
702120,2024-01-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1259.0,566.05,1,Y
701356,2025-01-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1250.0,449.46,1,Y
704480,2024-12-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2395.0,1581.88,2,Y
705136,2025-03-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1922.0,931.97,2,Y
702655,2024-07-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2559.0,1087.73,2,Y
705935,2025-07-05,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,704.0,351.9,3,Y
702313,2024-12-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1984.0,743.31,1,Y
702482,2025-12-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2095.0,807.92,1,Y
705063,2025-11-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,528.0,315.4,2,N
703614,2025-10-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2991.0,2044.67,2,Y
702559,2024-02-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2862.0,1020.43,1,Y
700979,2024-10-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1328.0,494.63,1,Y
702193,2025-07-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1625.0,657.04,1,Y
705029,2024-05-04,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,614.0,373.62,2,Y
704860,2024-10-25,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2036.0,973.65,2,Y
700186,2024-12-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1673.0,728.54,1,Y
700875,2024-02-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,949.0,383.41,1,Y
704115,2024-08-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,2534.0,1371.25,2,Y
702681,2025-12-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1700.0,689.56,1,Y
705283,2024-10-23,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,50,24.1,2,N
702915,2024-06-02,EU Direct (Dublin-Cherbourg),Celtic Sealink,1716.0,916.31,2,N
703429,2024-10-06,EU Direct (Dublin-Cherbourg),Celtic Sealink,1058.0,607.76,1,Y
702929,2024-11-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,2671.0,1466.27,2,Y
705563,2024-03-08,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1215.0,786.54,2,Y
704684,2025-02-20,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1939.0,1301.01,2,Y
702273,2025-06-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2755.0,1157.28,2,Y
700276,2025-08-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1705.0,764.73,1,Y
700521,2025-09-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1000.0,452.33,1,N
700126,2025-03-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2363.0,875.27,1,Y
700949,2024-10-29,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3389.0,1297.91,2,Y
703586,2025-08-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2143.0,1389.46,2,N
701035,2024-03-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1244.0,440.4,2,Y
703405,2024-01-01,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2583.0,1745.1,2,Y
704767,2025-01-13,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,50,31.92,1,N
701353,2024-01-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1531.0,579.38,1,Y
705076,2025-07-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1695.0,911.16,2,Y
703451,2024-12-03,EU Direct (Dublin-Cherbourg),Celtic Sealink,2088.0,1133.13,2,Y
703499,2024-09-26,EU Direct (Dublin-Cherbourg),Celtic Sealink,1052.0,571.46,1,Y
702196,2025-03-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1603.0,638.56,1,Y
701944,2024-11-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2353.0,998.1,1,Y
702553,2024-03-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2302.0,934.23,1,Y
704489,2025-09-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,2128.0,1219.24,2,Y
700742,2025-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2544.0,1126.3,1,Y
702118,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2665.0,1158.81,1,N
704226,2025-07-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1889.0,1231.38,2,Y
701909,2024-08-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1992.0,751.29,1,Y
703746,2025-06-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,2241.0,1280.51,2,Y
705181,2025-04-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3167.0,1672.26,1,Y
703493,2024-10-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1793.0,1000.6,2,N
702672,2024-04-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2783.0,1174.81,2,Y
705850,2025-11-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,276.0,139.24,2,N
702758,2025-11-24,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,1905.0,785.3,1,Y
703757,2024-05-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2091.0,1483.09,2,Y
705738,2025-04-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1087.0,632.63,2,Y
705860,2024-10-11,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1999.0,996.2,2,Y
704921,2025-10-08,EU Direct (Rosslare-Dunkirk),nordic freight lines,1134.0,601.66,2,Y
703139,2025-01-23,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1610.0,1100.53,2,Y
701302,2024-04-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1508.0,680.97,1,Y
701087,2025-04-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1998.0,848.31,1,Y
702908,2024-07-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1993.0,1352.3,2,Y
702037,2025-04-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2151.0,771.46,2,Y
705727,2024-12-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2643.0,1362.22,2,Y
702261,2024-05-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1271.0,512.29,1,Y
703912,2024-11-05,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,620.0,426.83,2,Y
702233,2025-06-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1387.0,601.28,1,Y
703703,2024-08-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,2848.0,1566.47,2,Y
703558,2025-04-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2296.0,1430.34,2,Y
703329,2025-01-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,2459.0,1538.18,2,Y
700583,2024-12-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2899.0,1166.43,,Y
702509,2025-11-17,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,50,17.98,1,Y
704722,2025-07-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2414.0,1583.69,2,Y
705752,2024-10-13,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,4091.0,2399.67,2,Y
700459,2024-12-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1959.0,763.9,1,Y
705584,2024-12-03,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1255.0,726.71,2,Y
704475,2025-07-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2677.0,1787.15,2,Y
703824,2025-08-07,EU Direct (Dublin-Cherbourg),Celtic Sealink,1744.0,972.59,3,Y
701046,2025-08-17,UK Landbridge (Dublin-Holyhead),celtic sealink,2572.0,1018.44,1,Y
701617,2024-08-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2172.0,871.49,2,Y
703103,2024-11-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,1229.0,656.74,2,Y
705013,2025-06-21,EU Direct (Rosslare-Dunkirk),atlantic cargo ferries,1087.0,694.41,2,Y
702517,2025-11-21,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,2795.0,1129.37,1,Y
701923,2024-02-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2120.0,874.59,1,Y
700125,2024-11-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1682.0,751.69,1,Y
704281,2025-06-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2614.0,1780.08,2,N
702107,2025-01-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,124.0,46.25,1,Y
701185,2025-01-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2342.0,829.68,1,Y
