ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime,CostPerKg,Month,OnTimeFlag
705937,2025-08-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2141.0,1001.14,2,Y,0.468,2025-08,1
704576,2025-08-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,1699.0,908.2,2,Y,0.535,2025-08,1
705777,2025-08-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3612.0,2362.28,2,Y,0.654,2025-08,1
704071,2025-08-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,913.0,593.92,2,Y,0.651,2025-08,1
705705,2025-08-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,371.0,237.34,2,Y,0.64,2025-08,1
700203,2025-08-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2342.0,971.15,1,Y,0.415,2025-08,1
702136,2025-08-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2714.0,1223.91,1,Y,0.451,2025-08,1
704407,2025-08-31,EU Direct (Dublin-Cherbourg),Celtic Sealink,1334.0,729.45,2,Y,0.547,2025-08,1
700182,2025-08-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2475.0,982.52,1,Y,0.397,2025-08,1
704242,2025-08-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1431.0,892.62,2,Y,0.624,2025-08,1
705486,2025-08-31,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2395.0,1520.42,2,Y,0.635,2025-08,1
700428,2025-08-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1731.0,785.15,2,Y,0.454,2025-08,1
705643,2025-08-31,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1784.0,1114.19,2,Y,0.625,2025-08,1
701090,2025-08-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,418.0,151.11,1,N,0.362,2025-08,0
700251,2025-09-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1117.0,452.67,1,Y,0.405,2025-09,1
701951,2025-09-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1640.0,714.79,1,Y,0.436,2025-09,1
705902,2025-09-01,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1332.0,713.81,2,Y,0.536,2025-09,1
704598,2025-09-01,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3141.0,1953.06,2,Y,0.622,2025-09,1
704747,2025-09-01,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3126.0,2000.73,1,Y,0.64,2025-09,1
705095,2025-09-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1349.0,635.02,2,Y,0.471,2025-09,1
702438,2025-09-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2741.0,1052.18,1,Y,0.384,2025-09,1
704320,2025-09-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,475.0,328.44,2,Y,0.691,2025-09,1
701275,2025-09-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3663.0,1375.72,1,Y,0.376,2025-09,1
703104,2025-09-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,551.0,372.1,2,Y,0.675,2025-09,1
702800,2025-09-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2758.0,1009.06,1,Y,0.366,2025-09,1
701679,2025-09-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1235.0,468.93,1,Y,0.38,2025-09,1
703483,2025-09-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2490.0,1660.91,2,Y,0.667,2025-09,1
701114,2025-09-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3299.0,1241.82,1,Y,0.376,2025-09,1
701772,2025-09-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1739.0,715.69,1,N,0.412,2025-09,0
700636,2025-09-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1574.0,634.91,1,Y,0.403,2025-09,1
700527,2025-09-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2031.0,843.77,1,Y,0.415,2025-09,1
702601,2025-09-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2045.0,755.97,1,Y,0.37,2025-09,1
701715,2025-09-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,479.0,195.91,2,Y,0.409,2025-09,1
700805,2025-09-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1530.0,604.94,1,Y,0.395,2025-09,1
702597,2025-09-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1246.0,499.97,1,Y,0.401,2025-09,1
705915,2025-09-03,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1567.0,745.82,2,Y,0.476,2025-09,1
703264,2025-09-04,EU Direct (Dublin-Cherbourg),Celtic Sealink,2754.0,1575.35,2,Y,0.572,2025-09,1
702649,2025-09-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1103.0,421.88,1,Y,0.382,2025-09,1
704956,2025-09-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1243.0,597.81,2,N,0.481,2025-09,0
701939,2025-09-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1626.0,615.45,1,Y,0.379,2025-09,1
705353,2025-09-04,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1645.0,1019.84,2,Y,0.62,2025-09,1
705244,2025-09-04,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3079.0,1835.75,2,Y,0.596,2025-09,1
701081,2025-09-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3138.0,1270.45,2,Y,0.405,2025-09,1
702075,2025-09-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2362.0,892.66,1,N,0.378,2025-09,0
704027,2025-09-04,EU Direct (Dublin-Cherbourg),Celtic Sealink,821.0,474.21,2,Y,0.578,2025-09,1
703934,2025-09-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2853.0,1994.54,2,Y,0.699,2025-09,1
705257,2025-09-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2013.0,1020.64,3,Y,0.507,2025-09,1
703740,2025-09-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2932.0,2077.52,2,Y,0.709,2025-09,1
701315,2025-09-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1756.0,783.62,1,Y,0.446,2025-09,1
703298,2025-09-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,738.0,429.68,3,Y,0.582,2025-09,1
701941,2025-09-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2816.0,1181.01,1,Y,0.419,2025-09,1
705400,2025-09-05,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1193.0,572.11,2,Y,0.48,2025-09,1
700387,2025-09-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,938.0,422.22,1,Y,0.45,2025-09,1
701844,2025-09-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3210.0,1321.17,1,Y,0.412,2025-09,1
701903,2025-09-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2082.0,823.74,1,Y,0.396,2025-09,1
702017,2025-09-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1504.0,566.16,1,Y,0.376,2025-09,1
704521,2025-09-06,EU Direct (Dublin-Cherbourg),Celtic Sealink,2452.0,1367.6,2,Y,0.558,2025-09,1
700129,2025-09-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,844.0,350.14,1,Y,0.415,2025-09,1
704710,2025-09-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2193.0,1356.68,2,Y,0.619,2025-09,1
700404,2025-09-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2801.0,1251.18,1,Y,0.447,2025-09,1
704770,2025-09-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1992.0,1223.73,2,N,0.614,2025-09,0
700089,2025-09-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1553.0,623.45,1,Y,0.401,2025-09,1
704933,2025-09-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1744.0,929.65,2,Y,0.533,2025-09,1
704802,2025-09-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2124.0,1390.87,2,Y,0.655,2025-09,1
703340,2025-09-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2401.0,1541.48,1,Y,0.642,2025-09,1
703051,2025-09-07,EU Direct (Dublin-Cherbourg),Celtic Sealink,50.0,26.97,2,Y,0.539,2025-09,1
700024,2025-09-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1963.0,805.17,1,Y,0.41,2025-09,1
700799,2025-09-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2020.0,893.06,1,Y,0.442,2025-09,1
704595,2025-09-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2167.0,1475.91,2,Y,0.681,2025-09,1
703257,2025-09-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1423.0,908.65,2,Y,0.639,2025-09,1
701430,2025-09-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2827.0,1069.25,2,Y,0.378,2025-09,1
703210,2025-09-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,50.0,29.02,2,N,0.58,2025-09,0
702852,2025-09-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2964.0,1191.38,1,Y,0.402,2025-09,1
703930,2025-09-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,1735.0,1018.0,2,N,0.587,2025-09,0
705035,2025-09-08,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1326.0,636.32,2,Y,0.48,2025-09,1
704168,2025-09-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,1169.0,647.02,2,N,0.553,2025-09,0
705888,2025-09-08,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2795.0,1764.58,3,Y,0.631,2025-09,1
701130,2025-09-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1618.0,601.34,1,Y,0.372,2025-09,1
705316,2025-09-08,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2640.0,1658.25,3,Y,0.628,2025-09,1
703563,2025-09-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1352.0,867.41,2,Y,0.642,2025-09,1
701964,2025-09-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1302.0,528.01,1,Y,0.406,2025-09,1
703407,2025-09-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1187.0,745.0,2,Y,0.628,2025-09,1
703006,2025-09-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2452.0,1654.87,2,Y,0.675,2025-09,1
704164,2025-09-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,1516.0,930.93,3,Y,0.614,2025-09,1
700344,2025-09-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1255.0,562.4,1,Y,0.448,2025-09,1
704356,2025-09-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,916.0,641.74,3,Y,0.701,2025-09,1
701041,2025-09-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1202.0,469.04,1,Y,0.39,2025-09,1
700602,2025-09-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3490.0,1376.34,1,Y,0.394,2025-09,1
705561,2025-09-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1218.0,569.31,2,N,0.467,2025-09,0
705379,2025-09-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1767.0,891.44,2,Y,0.504,2025-09,1
701818,2025-09-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2652.0,1067.17,1,Y,0.402,2025-09,1
701667,2025-09-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1747.0,629.34,1,Y,0.36,2025-09,1
705291,2025-09-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,344.0,214.33,2,Y,0.623,2025-09,1
700441,2025-09-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1213.0,487.61,1,Y,0.402,2025-09,1
703516,2025-09-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,1850.0,1014.72,2,Y,0.548,2025-09,1
700318,2025-09-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3168.0,1295.19,1,N,0.409,2025-09,0
705221,2025-09-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3021.0,1875.83,2,N,0.621,2025-09,0
704949,2025-09-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2100.0,1274.37,2,Y,0.607,2025-09,1
704409,2025-09-11,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,471.0,296.65,2,Y,0.63,2025-09,1
703047,2025-09-11,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1264.0,788.12,2,N,0.624,2025-09,0
705302,2025-09-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,271.0,182.57,2,Y,0.674,2025-09,1
703716,2025-09-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3472.0,2435.89,2,Y,0.702,2025-09,1
702594,2025-09-12,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,949.0,342.47,1,N,0.361,2025-09,0
704559,2025-09-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,1060.0,574.47,2,Y,0.542,2025-09,1
705670,2025-09-12,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2386.0,1447.58,2,Y,0.607,2025-09,1
702717,2025-09-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1383.0,495.65,1,Y,0.358,2025-09,1
703580,2025-09-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2800.0,1959.61,2,Y,0.7,2025-09,1
702527,2025-09-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2436.0,1011.62,1,Y,0.415,2025-09,1
700521,2025-09-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1000.0,452.33,1,N,0.452,2025-09,0
702157,2025-09-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2386.0,906.02,1,Y,0.38,2025-09,1
704086,2025-09-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,1652.0,1002.26,3,Y,0.607,2025-09,1
700236,2025-09-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2707.0,995.67,1,Y,0.368,2025-09,1
702945,2025-09-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50.0,34.25,2,Y,0.685,2025-09,1
704749,2025-09-14,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1257.0,747.64,1,Y,0.595,2025-09,1
701750,2025-09-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3527.0,1437.94,1,Y,0.408,2025-09,1
700703,2025-09-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,676.0,260.16,2,Y,0.385,2025-09,1
705102,2025-09-14,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1934.0,1146.51,3,Y,0.593,2025-09,1
701089,2025-09-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,19.47,1,Y,0.389,2025-09,1
702488,2025-09-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1037.0,408.43,1,Y,0.394,2025-09,1
705289,2025-09-14,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1730.0,874.31,2,Y,0.505,2025-09,1
700304,2025-09-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,951.0,366.31,1,Y,0.385,2025-09,1
700246,2025-09-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,600.0,259.49,1,Y,0.432,2025-09,1
705285,2025-09-15,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2528.0,1289.17,2,Y,0.51,2025-09,1
702386,2025-09-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1345.0,553.0,1,Y,0.411,2025-09,1
701262,2025-09-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2495.0,926.2,1,Y,0.371,2025-09,1
705708,2025-09-15,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3649.0,2282.81,2,Y,0.626,2025-09,1
704672,2025-09-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,333.0,179.61,3,Y,0.539,2025-09,1
705863,2025-09-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2326.0,1394.69,2,Y,0.6,2025-09,1
701972,2025-09-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1176.0,501.95,1,Y,0.427,2025-09,1
700238,2025-09-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3167.0,1258.37,1,Y,0.397,2025-09,1
705213,2025-09-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2747.0,1440.38,2,Y,0.524,2025-09,1
702004,2025-09-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2127.0,786.07,2,Y,0.37,2025-09,1
701251,2025-09-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,548.0,216.36,1,Y,0.395,2025-09,1
704786,2025-09-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1985.0,1293.34,2,Y,0.652,2025-09,1
703570,2025-09-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2019.0,1292.21,2,Y,0.64,2025-09,1
704060,2025-09-17,EU Direct (Dublin-Cherbourg),Celtic Sealink,1164.0,689.48,2,Y,0.592,2025-09,1
704584,2025-09-17,EU Direct (Dublin-Cherbourg),Celtic Sealink,1733.0,1037.94,2,Y,0.599,2025-09,1
704659,2025-09-17,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2537.0,1291.11,2,Y,0.509,2025-09,1
700721,2025-09-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1057.0,443.33,1,Y,0.419,2025-09,1
703780,2025-09-17,EU Direct (Dublin-Cherbourg),Celtic Sealink,2335.0,1337.98,2,Y,0.573,2025-09,1
703156,2025-09-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3235.0,2087.02,2,Y,0.645,2025-09,1
702755,2025-09-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1409.0,532.0,1,Y,0.378,2025-09,1
701140,2025-09-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,200.0,77.76,1,N,0.389,2025-09,0
703791,2025-09-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1922.0,1321.32,2,Y,0.687,2025-09,1
700403,2025-09-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1585.0,681.14,1,Y,0.43,2025-09,1
701203,2025-09-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2559.0,1038.73,2,Y,0.406,2025-09,1
700576,2025-09-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1976.0,724.69,1,Y,0.367,2025-09,1
704021,2025-09-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,698.0,480.08,2,Y,0.688,2025-09,1
703434,2025-09-18,EU Direct (Dublin-Cherbourg),Celtic Sealink,2909.0,1699.65,2,N,0.584,2025-09,0
701971,2025-09-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2134.0,864.0,1,Y,0.405,2025-09,1
700561,2025-09-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3071.0,1119.35,2,Y,0.364,2025-09,1
704959,2025-09-18,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,203.0,107.68,1,N,0.53,2025-09,0
700564,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3397.0,1462.71,1,N,0.431,2025-09,0
703845,2025-09-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2340.0,1601.56,3,Y,0.684,2025-09,1
705999,2025-09-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1940.0,1158.28,2,Y,0.597,2025-09,1
701012,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2819.0,1158.9,1,Y,0.411,2025-09,1
702373,2025-09-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2374.0,880.21,1,N,0.371,2025-09,0
704166,2025-09-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,2060.0,1239.58,2,Y,0.602,2025-09,1
703575,2025-09-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,1263.0,779.98,2,Y,0.618,2025-09,1
700688,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1522.0,609.6,1,Y,0.401,2025-09,1
700105,2025-09-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1010.0,403.91,1,Y,0.4,2025-09,1
704657,2025-09-19,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1787.0,924.66,2,Y,0.517,2025-09,1
703847,2025-09-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50.0,32.92,1,Y,0.658,2025-09,1
700794,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3128.0,1336.02,1,Y,0.427,2025-09,1
702118,2025-09-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2665.0,1158.81,1,N,0.435,2025-09,0
704362,2025-09-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,1379.0,828.42,2,Y,0.601,2025-09,1
701160,2025-09-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2311.0,910.79,2,Y,0.394,2025-09,1
705620,2025-09-20,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1345.0,664.19,2,Y,0.494,2025-09,1
702327,2025-09-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,4008.0,1464.48,2,Y,0.365,2025-09,1
700789,2025-09-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1097.0,424.29,1,Y,0.387,2025-09,1
702576,2025-09-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,471.0,193.05,1,Y,0.41,2025-09,1
705904,2025-09-21,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1067.0,650.11,2,Y,0.609,2025-09,1
702321,2025-09-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1916.0,709.56,1,Y,0.37,2025-09,1
702905,2025-09-21,EU Direct (Dublin-Cherbourg),Celtic Sealink,1173.0,661.41,2,Y,0.564,2025-09,1
703695,2025-09-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,2462.0,1318.35,2,Y,0.535,2025-09,1
702607,2025-09-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2368.0,986.83,1,Y,0.417,2025-09,1
700100,2025-09-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2530.0,1136.97,1,Y,0.449,2025-09,1
701855,2025-09-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1149.0,512.14,1,Y,0.446,2025-09,1
700557,2025-09-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2196.0,850.26,1,Y,0.387,2025-09,1
700845,2025-09-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2328.0,820.33,1,Y,0.352,2025-09,1
703957,2025-09-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,2281.0,1407.23,3,Y,0.617,2025-09,1
701796,2025-09-23,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2506.0,1002.57,1,Y,0.4,2025-09,1
701111,2025-09-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1382.0,557.24,1,Y,0.403,2025-09,1
704565,2025-09-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,50.0,28.84,2,Y,0.577,2025-09,1
700447,2025-09-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1618.0,589.56,2,Y,0.364,2025-09,1
703636,2025-09-23,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,614.0,380.04,2,Y,0.619,2025-09,1
703033,2025-09-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,1688.0,983.52,2,Y,0.583,2025-09,1
701304,2025-09-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,565.0,224.5,1,Y,0.397,2025-09,1
704489,2025-09-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,2128.0,1219.24,2,Y,0.573,2025-09,1
704793,2025-09-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2164.0,1050.48,2,Y,0.485,2025-09,1
704000,2025-09-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1696.0,1176.5,2,Y,0.694,2025-09,1
704964,2025-09-24,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2413.0,1550.29,1,Y,0.642,2025-09,1
702415,2025-09-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2536.0,1017.11,1,Y,0.401,2025-09,1
703339,2025-09-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,577.0,356.82,3,N,0.618,2025-09,0
704663,2025-09-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2265.0,1057.81,2,Y,0.467,2025-09,1
703362,2025-09-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1541.0,939.94,2,N,0.61,2025-09,0
703747,2025-09-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,2755.0,1666.86,2,Y,0.605,2025-09,1
701255,2025-09-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1248.0,478.65,1,Y,0.384,2025-09,1
702596,2025-09-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1991.0,708.27,1,Y,0.356,2025-09,1
704524,2025-09-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,984.0,685.37,2,Y,0.697,2025-09,1
701328,2025-09-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1725.0,652.43,1,Y,0.378,2025-09,1
701229,2025-09-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2517.0,1071.56,1,Y,0.426,2025-09,1
702159,2025-09-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,374.0,146.35,1,Y,0.391,2025-09,1
703336,2025-09-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1864.0,1090.71,2,Y,0.585,2025-09,1
703557,2025-09-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,2135.0,1230.04,2,Y,0.576,2025-09,1
703546,2025-09-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2479.0,1740.01,2,Y,0.702,2025-09,1
702317,2025-09-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2046.0,766.58,1,Y,0.375,2025-09,1
700327,2025-09-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1418.0,530.16,1,Y,0.374,2025-09,1
705130,2025-09-26,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,948.0,467.09,2,Y,0.493,2025-09,1
701814,2025-09-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3193.0,1309.13,2,Y,0.41,2025-09,1
702247,2025-09-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1688.0,742.63,1,Y,0.44,2025-09,1
705463,2025-09-26,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1398.0,917.72,2,Y,0.656,2025-09,1
700948,2025-09-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3099.0,1320.92,1,Y,0.426,2025-09,1
704276,2025-09-26,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1525.0,980.28,2,Y,0.643,2025-09,1
